Soil_Counter,Version_Entered,Original_Index,Soil_Dataset_ID,Soil_Project_ID,Soil_Borehole_ID,Sample_ID,Date_Entered,Munsell_Hue,Munsell_Value,Munsell_Chroma,USDA_Texture,USCS_Texture,USDA_Texture_Abb,USCS_Texture_Abb,Soil_Picture,Texture_Modifier,Structure_Grade,Structure_Size,Structure_Type,Geologic_Description,Soil_Name,Soil_Description,Notes,Contact,Plastic_Limit,Liquid_Limit,Plasticity_Index,Activity,Sensitivity,N,Length_pushed,Length_recovered,Push_pressure,Dip,Strike,Rock_quality,RPM,Cone_rate,Consistency,Torvane_shear_stress,Pocket_penetrometer,Specific_Surface,COLE,Initial_State,Experimentally_Determined,Specimen_ID,Saturation,Void_Ratio,Porosity,Water_Content,Volumetric_Water_Content,Dry_Density,Total_Density,Total_Unit_Weight,Specific_Gravity,Locked_S,Locked_VWC,Locked_VR,Locked_WC,Locked_DD,Locked_TD,Locked_SG,Volume_Mass_Completed,Grainsize_Present,SWCC_Wetting_Present,SWCC_Drying_Present,Permeability_Present,ksat_Present,kVoid_Present,Shear_Box_Present,Shear_Triaxial_Present,Compression_Oedometer_Present,Compression_Triaxial_Present,Compaction_Present,Specific_Heat_Present,Thermal_Present,Unfrozen_Present,Diffusion_Present,Adsorption_Present,Shrinkage_Present,Geochemistry_Present,Atterberg_Present,SpecificGravity_Present,ShrinkageLimit_Present,WaterContent_Present,Country,Province,Region,Site,Family,Soil_Series,Date_Sampled,Land_Use,Drainage,Slope,Number_of_Horizons,Horizon_Number,Horizon_Code,Horizon_Depth_Upper,Horizon_Depth_Lower,Sample_Depth_Upper,Sample_Depth_Lower,Depth_to_Groundwater,Author,Paper_Name,Year_Published,Publisher,Journal_Name,Volume,Page_Numbers,Figure_Title,Water_Chemistry_Count,Mineralogy_Count,Field_1,Field_2,Field_3,Field_4,Field_5,HVEEM_Pressure,HVEEM_RValue,HVEEM_Displacement,HVEEM_Expansion,Filter_Paper_Wet,Filter_Paper_Dry,Filter_Paper_WaterContent,Filter_Paper_Suction,Filter_Paper_Type,CBR_Present
"569887955",2.5,,"AZ923","9-23","NV0204-821","8-2-1-12","08/14/03 16:54:40",,,,,,,,,,,,,,"d;NK8+cG.T]G0X",,,":C%>+5ME]fL]/0 C8PUn;3T7-GIz0G7XR@T/5!%V2(%fL,%Y)0XP[4)84HG09T/TB10-X6> &-uqx*1%iY;^E/NUKF/KSGs@2G1GX+/1X)FS q#Afa.VdexahhQFe)0/26Te/{ser]fUFPm{y",0.16599999,0.221,0.055000007,,,,,,,,,,,,,,,,,"REM",1,"8-2-1-12",0.68000001,0.17647059,0.15000001,0.043478262,0.10200001,2346,2448,24.014879,2.76,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,".K4<X38T^C2C+5","d30>F6G",,"] )]Fu*b{sw}",,,,"Road/Highway Embankment",,,,,,,,0.30487806,,18.902439,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"572185251",2.5,,"AZ923","9-23","TX4143-321","3-2-1-25","09/02/03 14:41:08",,,,,,,,,,,,,,"(6R7//G9@",,,"bN7:^3CtbsIlN22C Ws:!,06A.A/%0&MR4X-X#;X89>sIn9A700W(G([;Gq^ f{F6V0X55(6\*er!;2 Te:.E^0spHv4JqE]E 69M+N/M9DF7r.Gsm$Tsjxya[qHFz9L%*fL#kdecjgqDWczj",0.1934,0.375,0.1816,,,,,,,,,,,,,,,,,"U",1,"3-2-1-25",0.97000003,0.56250006,0.36000001,0.19913323,0.34920004,1753.6,2102.8,20.628468,2.74,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"$6,01NxG( -0X0",";(.TG0",,"} )(UO{Ib\mI",,,,"Road/Highway Embankment",,,,,,,,0.63516158,,2.9268293,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"573477745",2.5,,"AZ923","9-23","TX1077-121","1-2-1-5","09/02/03 13:41:09",,,,,,,,,,,,,,"6<a",,,"fY V9-7Dver>#24*Nso/(*U+.$S@V.^ZL(9VVX69(!<er:,A $Ss;W4&0CH[/u 1.B83)X^T[0PUh!42tG:+13AofR:TZHF}HH&3Z&8$R7sO(U]Fe{75sdym}nvRW 5 ]^uq]jfugw}tsahhQ",0,0,0,,,,,,,,,,,,,,,,,,0,"1-2-1-5",,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"%23C8H.R{C8;!(","(18A#F",,"+$9#Wz/fuopj",,,,"Road/Highway Embankment",,,,,,,,0.025405487,,3.3231707,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"576514191",2.5,,"AZ923","9-23","AZ0113-233","2-3-3-12","07/24/03 16:54:07",,,,,,,,,,,,,,"><.-^3M5*",,,"h0G-&,)u EA%( /N sO; <48KBG( -0Xo40*E5!%!81EA&#Z&10s>F2>[Jr7^s@2G1GX+/1X))FS:C%^fLz$W^AOoUx ArtbT2%SX8N^VJOH{S-qEsV0itzy}kaUDnVJ5;sI}:sjcaqxOQOrg",0,0,0,,,,,,,,,,,,,,,,,"U",1,"2-3-3-12",0.41999999,0.58730161,0.37,0.089696974,0.15539999,1732.5,1887.9,18.5203,2.75,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"z45V/-$fv4/N+F",">@,Rx4J#",,"@{2#sk,fhyic",,,,"Road/Highway Embankment",,,,,,,,0.30487806,,15.853659,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"581452528",2.5,,"AZ923","9-23","CA3042-833","8-3-3-14","08/13/03 13:44:08",,,,,,,,,,,,,,"j@R;01N+H;O<+5*1CN;",,,"kA8<^!1q<Afh0@F)GOP>@,R4J#s,*NC8s;V1Z@;(5V)Afk58N%TO<M+[8Dt]DI,SJ.T+-N/.**Su%/!XLifVV1CPODvSLtG6N53T8X(*T0HF<u4EA;!KY}tcgleDF(1D{XIT*#o\yd\sHWuvn",0.22,0.273,0.053000003,,,,,,,,,,,,,,,,,"U",1,"8-3-3-14",0.86000001,0.61290324,0.38,0.18960316,0.32680002,1723.6,2050.3999,20.114424,2.78,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"801.78]Dj0C9;F","n-J1V.0(V18",,"),;0Lb!o{szj",,,,"Road/Highway Embankment",,,,,,,,0.35569206,,2.8963416,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"587019390",2.5,,"AZ923","9-23","AL0101-133","1-3-3-23","07/24/03 15:36:23",,,,,,,,,,,,,,,,,"tJC8%14T/so# ^G.%FS$B&VV80Y+)G.7U} 3L0:F+*2so%&0C+.FbKD^@TL..d>T0-C#!18J3&sIvV27sRk1Z>/Stq<3QLi[R71X7.@,SZtG9I!esc0CW\sQOrgqE}Z4 )dR/zPsUpvmtE}ji",0.32539999,0.45500001,0.12960002,,,,,,,,,,,,,,,,,"U",1,"1-3-3-23",0.92000002,0.56250006,0.36000001,0.18682313,0.33120003,1772.7999,2104,20.64024,2.77,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,":S17X6 W(.%:^V","l51Y$.8H",,"kz 8Ew$<evq>",,,,"Road/Highway Embankment",,,,,,,,0.58435059,,7.7743902,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"590414418",2.5,,"AZ923","9-23","PA0603-641","6-4-1-17","08/15/03 14:33:35",,,,,,,,,,,,,,"<:GN^J7G4sg6F5",,,"kA8<^!1q<Afh0@F)GOP>@,R4J#s,*NC8s;V1Z@;(5V)Afk58N%TO<M+[8Dt]DI,SJ.T+-N/.**Su%/!XLifVV1CPODvSLtG6N53T8X(*T0HF<u4EA;!KY}tcgleDF(1D{XIT*#o\yd\sHWuvn",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"6-4-1-17",0.38,0.26582277,0.20999999,0.035443038,0.079799995,2251.5,2331.3,22.870054,2.8499999,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"} 320%cs,*NC8F","2+TX9/] 6NK4#",,"@{2#sd,khQoc",,,,"Road/Highway Embankment",,,,,,,,0.43190855,,6.0975609,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"592983192",2.5,,"AZ923","9-23","MnRd4-653","6-5-3-9","09/08/03 15:50:04",,,,,,,,,,,,,,"e[K7B6C6.ce(6R7/G9@",,,"t5105#HL&YdmG(3-^Fe&2[U(2Ns;C +XO\ !JC+/B%7YdbVC6)6F^AZ]0BT8Do6081X@!%5A$4Afm3@NRsb-X</ewtbTMTe6GJ^VX5!,4NqE;f<iY:%QOgqUO\ktG 694Xos{bsfQpijqtt>P",0.17299999,0.28600001,0.11300002,,,,,,,,,,,,,,,,,"REM",1,"6-5-3-9",0.88999999,0.44927537,0.31,0.14646706,0.27590001,1883.7,2159.5999,21.185675,2.73,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4N%0X16s\+G.@%","k3TG X.&C8",,">Jn044.ez",,,,"Road/Highway Embankment",,,,,,,,0.22865854,,1.6158537,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"592999405",2.5,,"AZ923","9-23","NY4018-633","6-3-3-10","08/15/03 09:38:50",,,,,,,,,,,,,,"@0V.@M(V)",,,"dT(5 V s#PUs$4C9#sI}11K006s>;$$9q!3B93*H^C PUf>J27-s,VF0 AR&DOc -5A/*M@F:6dR&5+-DF[8S[AIEe6GERW6X),49C+#E iY2R3OPl>7eblE}jies$X2^XOHlguxte{oii{sv",0,0,0,,,,,,,,,,,,,,,,,"U",1,"6-3-3-10",0.77999997,0.19047618,0.16,0.054223143,0.12479999,2301.6001,2426.4001,23.802986,2.74,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"51#X&V!Y+)G.74","n#@ex*7:L",,"+[%9OP(Eov]w",,,,"Road/Highway Embankment",,,,,,,,0.25406402,,3.8414633,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"596860673",2.5,,"AZ923","9-23","WsTk15-215","2-1-5-18","09/08/03 16:52:20",,,,,,,,,,,,,,"#&!4T",,,"b-$@B2.A7LikF$G.3UDl18Y]T4T^C2C+W4X>6^3Z&^NLimB9C+MUl5F47+s(6e6GJ^VX5!,4^NqEnZ;4Ydh1Z-VDDe+J.sI,SJ.T+-N/.*Su8E:fLx#UR\ssduEer*;Y)(es@#RqcjOQShzdp",0.21789999,0.38600001,0.16810001,,,,,,,,,,,,,,,,,"REM",1,"2-1-5-18",0.83999997,0.69491524,0.41,0.21780924,0.34439999,1581.2001,1925.6001,18.890137,2.6800001,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"z45V/-$fv4/N+F",";616NH2",,"*)H[N8,F1Dim",,,,"Road/Highway Embankment",,,,,,,,0.45731708,,3.2621951,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"609936078",2.5,,"AZ923","9-23","CA3042-83S","8-3-S-12","08/13/03 13:56:58",,,,,,,,,,,,,,"z3H8s\ 6Y(-!",,,"]H#V3%Ns^sRbG(%:)uq]&B1.9FR(.3-#F.K4.X. 3C5sRcVC;[4u*C6V!ZY15s#M9< V12[T42Te&82)Wsb>6!GqQA78DYd>T0-C#!18J&sI@e3osg&QOOQPm{yAf\330+sO;cDImxnWsqe\v",0.278,0.32699999,0.048999995,,,,,,,,,,,,,,,,,"U",1,"8-3-S-12",0.46000001,0.78571427,0.44,0.13142857,0.2024,1540,1742.4,17.092945,2.75,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," J[C6.4e(7G)-F",">.4B-!.*R^G",,"kz 8Ew$xyby[",,,,"Road/Highway Embankment",,,,,,,,0.30487806,,2.8963416,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"611675633",2.5,,"AZ923","9-23","CO1053-753","7-5-3-7.5","08/13/03 16:00:16",,,,,,,,,,,,,,"@++E#Z/X!R<89.Di",,,"]H#V3%Ns^sRbG(%:)uq]&B1.9FR(.3-#F.K4.X. 3C5sRcVC;[4u*C6V!ZY15s#M9< V12[T42Te&82)Wsb>6!GqQA78DYd>T0-C#!18J&sI@e3osg&QOOQPm{yAf\330+sO;cDImxnWsqe\v",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"7-5-3-7.5",0.38999999,0.25,0.2,0.035977859,0.077999994,2168,2246,22.03326,2.71,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"--1 (M7s;C +X3","t;G9$++J!",,"c%!2R[>fmhUO",,,,"Road/Highway Embankment",,,,,,,,0.19054878,,2.3780489,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"616131517",2.5,,"AZ923","9-23","WY2020-722","7-2-2-20.5","09/08/03 14:48:42",,,,,,,,,,,,,,"v52K>(G97",,,"]H#V3%Ns^sRbG(%:)uq]&B1.9FR(.3-#F.K4.X. 3C5sRcVC;[4u*C6V!ZY15s#M9< V12[T42Te&82)Wsb>6!GqQA78DYd>T0-C#!18J&sI@e3osg&QOOQPm{yAf\330+sO;cDImxnWsqe\v",0.17,0.36700001,0.19700001,,,,,,,,,,,,,,,,,"U",1,"7-2-2-20.5",0.87,0.49253738,0.33000004,0.14930576,0.28710002,1922.8998,2209.9998,21.680098,2.8699999,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(9V)X9,P[!$01C","/3]Y4+2G",,"+;@7sf6vaf]k",,,,"Road/Highway Embankment",,,,,,,,0.52083325,,76.219513,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"617142200",2.5,,"AZ923","9-23","WA7322-81S","8-1-S-12","09/08/03 12:54:05",,,,,,,,,,,,,,"(/2.Dj}NJ5+X",,,"[DB,H+-e6osm628;$Su(+#O!F/d\C86.DzS8S;N8%0Bosb)A., S@R8@V7i#JR6X1(6!V04-8JIT#X-CRW:/5,5usE]E9iY50J/M.#;3KMGs*T5so<%XsfUWuvnEA6&G@MRs:\UPWzblGcfal",0.205,0.49200001,0.287,,,,,,,,,,,,,,,,,"REM",1,"8-1-S-12",0.91000003,0.69491524,0.41,0.22584747,0.37310001,1652,2025.1,19.86623,2.8,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"xT+*VH5o()6C5^","+#F0%7SJ700",,"^*}9Iu4cxk]a",,,,"Road/Highway Embankment",,,,,,,,0.30487806,,7.6219511,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"619945526",2.5,,"AZ923","9-23","MS1802-143","1-4-3-10.5","08/14/03 12:40:03",,,,,,,,,,,,,,"\!$47S^.&fa0-M",,,":B-9H.GR:sOa$:1V.Afx8$I%T8P[!$01txT+1VN01)(sOd>5891A/2N#19s+0Ux G8J;X.%S6Josc-2.HFa5T&4fYi[RVsO$C(,S10:1N5es/s@Wsn,7Slvtt>PiY.+Y(7UDl:rnE]dyeck[u",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"1-4-3-10.5",0.73000002,0.35135132,0.25999999,0.096062347,0.18979999,1975.8,2165.6001,21.244537,2.6700001,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,":S17X6 W(.%:^V","g6-H^F>3-*,,",,"{}0:iw;}d\kk",,,,"Road/Highway Embankment",,,,,,,,0.26676831,,2.5914633,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"620109293",2.5,,"AZ923","9-23","AZ0113-232","2-3-2-12","07/24/03 16:18:30",,,,,,,,,,,,,,"%8 J4.-MX",,,">2+C/6/d>sO\7,$0CtG/.%R0GGR{C8;!S+A&2Z^1$N*sO{+ :8KthW0$8Ao05W6X),49C+#E! iY*+2.PUe,A8HGfI,SEos>VJ/.!^321.fL-Y9Rsn/ZDInlbpvIT(XZ2+Ws:aFih}wifplqc",0,0,0,,,,,,,,,,,,,,,,,"U",1,"2-3-2-12",0.38999999,0.44927537,0.31,0.063715413,0.1209,1897.5,2018.4,19.800505,2.75,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@T/;!+*u*(+X&1","kN+C58T2",,"x6:-Y,:r[lmd",,,,"Road/Highway Embankment",,,,,,,,0.30487806,,15.853659,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"620509147",2.5,,"AZ923","9-23","LA0118-312","3-1-2-24","08/14/03 10:37:07",,,,,,,,,,,,,,"^VFJ-(6H5",,,"sZ/B618P!DF:C5#C4Te/41N&T8Hj$1V/A3860M(F/6/DF!3H<0NT^WC0%0s+*F}HH&3Z&8$R>7sO[.,:er{[E+3efo60CsOc -5A/*M@F6dR9O)UDy8YtUxqe\vos[-Y(@FS$!Eyzrkudy}ka",0.19859999,0.259,0.060400009,,,,,,,,,,,,,,,,,"U",1,"3-1-2-24",0.85000002,0.47058821,0.31999999,0.14925373,0.27199998,1822.4,2094.3999,20.546062,2.6800001,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"%23C8H.R{C8;!(","\8V. F^6T8",,"+$9#W]/jiiel",,,,"Road/Highway Embankment",,,,,,,,0.60975611,,3.75,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"625915209",2.5,,"AZ923","9-23","TN3101-522","5-2-2-26","08/25/03 16:12:53",,,,,,,,,,,,,,"^VFJ-(6H5",,,":C3+*,Nr(Gsx-4G7GRW/6>4;HMEcX(4)d;T/G.@%323Gs\^JC TR{W1,[5u97A78C$R+X6-C}(Fe@0{CIT[1H19WfOc 3uq<3S@F)M(1X1UD{e6tG<(Be\gcwfvOHn^F3/Afx]Y}y]fdUUO\k",0.34599999,0.76499999,0.419,,,,,,,,,,,,,,,,,"U",1,"5-2-2-26",1,0.96078438,0.49000001,0.34313729,0.49000001,1427.9999,1917.9999,18.815578,2.8,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<R^C52[Ul:N20$",">XX.*!(VC/",,"-\-!dr<xgmhy",,,,"Road/Highway Embankment",,,,,,,,0.66054881,,1.6768292,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"626855055",2.5,,"AZ923","9-23","NV0204-822","8-2-2-12","08/14/03 17:03:44",,,,,,,,,,,,,,"m1GGV9 6NOt$(9",,,"b-$@B2.A7LikF$G.3UDl18Y]T4T^C2C+W4X>6^3Z&^NLimB9C+MUl5F47+s(6e6GJ^VX5!,4^NqEnZ;4Ydh1Z-VDDe+J.sI,SJ.T+-N/.*Su8E:fLx#UR\ssduEer*;Y)(es@#RqcjOQShzdp",0.16599999,0.221,0.055000007,,,,,,,,,,,,,,,,,"REM",1,"8-2-2-12",0.81999999,0.17647059,0.15000001,0.052429669,0.123,2346,2469,24.22089,2.76,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"$6,01NxG( -0X0","b(A.G1G",,"z.#9Oh[gup\n",,,,"Road/Highway Embankment",,,,,,,,0.30487806,,18.902439,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"627865738",2.5,,"AZ923","9-23","NE0114-541","5-4-1-9","08/14/03 15:29:20",,,,,,,,,,,,,,"]N VVC+%;SzM6*",,,"!70%D^GO$UDqN7B<GIT*N.U%VGOk:)8CE>E@D)X.1..UDs9D9]TIzYK 09W02Hv4N21*Z^69<KRs]7*!Fe]4.1BTqs^TVWs#.*!HC/&B8CYd#s*PUr[TrnWcfalso +125HFc[qwo,uhYxw[q",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"5-4-1-9",0.34999999,0.19047618,0.16,0.024783146,0.055999998,2259.6001,2315.6001,22.716038,2.6900001,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"} 320%cs,*NC8F","gM1N[891^",,"::[{evzzp,kt",,,,"Road/Highway Embankment",,,,,,,,0.22865854,,4.1463413,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"629152350",2.5,,"AZ923","9-23","TX4143-322","3-2-2-25","09/02/03 14:53:50",,,,,,,,,,,,,,"xB1J[638#",,,"!70%D^GO$UDqN7B<GIT*N.U%VGOk:)8CE>E@D)X.1..UDs9D9]TIzYK 09W02Hv4N21*Z^69<KRs]7*!Fe]4.1BTqs^TVWs#.*!HC/&B8CYd#s*PUr[TrnWcfalso +125HFc[qwo,uhYxw[q",0.18960001,0.38999999,0.20039998,,,,,,,,,,,,,,,,,"U",1,"3-2-2-25",0.92000002,0.58730161,0.37,0.19719617,0.34040001,1726.2,2066.5999,20.273344,2.74,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"$6,01NxG( -0X0",":#x7NN",,"@{2#sd,gayUc",,,,"Road/Highway Embankment",,,,,,,,0.63516158,,2.9268293,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"632767200",2.5,,"AZ923","9-23","VT1681-622","6-2-2-44","09/04/03 13:07:22",,,,,,,,,,,,,,"> N(\;NX0",,,"e/N3N[GI,es{G$6C8HFc32X@E(ixN C5P$6,A12$1 &es[V9+0XHj9X9^4f!BY50J/M.#;3KcMGs{(4Cosh*E/-FAu 12fL&9K^T57 < Grt}s&Te< QRqxaPoOuq,*R;3Yd{#OgwiInrkI[w",0.18700001,0.345,0.15799999,,,,,,,,,,,,,,,,,"U",1,"6-2-2-44",0.64999998,0.40845066,0.28999999,0.10018601,0.18849997,1881.5001,2070,20.3067,2.6500001,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,".K4<X38T^C2C+5","t!1Jc7-C",,"+[%9OQ(oegxf",,,,"Road/Highway Embankment",,,,,,,,1.1176829,,3.0487804,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"639287206",2.5,,"AZ923","9-23","TX1060-331","3-3-1-7.5","08/25/03 16:47:40",,,,,,,,,,,,,,"(8{",,,":96V9>$S*qEjH;0&FRs:5(3[SCthC4*Vs)T^CX6^,$4qElC74#RR(GV)>/e4XG6N53T8X(*T(0HFl93(Afs60V9spP!66er(-J+2VX4108sO]F>uqh@ILkuxw[qPUv!K70Gs<le\f]eesaPoO",0,0,0,,,,,,,,,,,,,,,,,,0,"3-3-1-7.5",,,,,,,,,2.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"\ !8C5%A/%0&M.","@.z8$X",,"kz 8Eu${wbo,",,,,"Road/Highway Embankment",,,,,,,,0.19054878,,3.3536584,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"645047346",2.5,,"AZ923","9-23","CO7035-743","7-4-3-19","08/13/03 17:48:18",,,,,,,,,,,,,,"}$W3;0-M",,,"kA8<^!1q<Afh0@F)GOP>@,R4J#s,*NC8s;V1Z@;(5V)Afk58N%TO<M+[8Dt]DI,SJ.T+-N/.**Su%/!XLifVV1CPODvSLtG6N53T8X(*T0HF<u4EA;!KY}tcgleDF(1D{XIT*#o\yd\sHWuvn",0,0,0,,,,,,,,,,,,,,,,,"REM",1,"7-4-3-19",0.38,0.47058821,0.31999999,0.067226887,0.12159999,1808.8,1930.4,18.937223,2.6600001,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"51#X&V!Y+)G.74","[4H]8N4.8",,"kz 8Ew${obrx",,,,"Road/Highway Embankment",,,,,,,,0.48272255,,9.1463413,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"650946193",2.5,,"AZ923","9-23","CO7035-74S","7-4-S-15","08/13/03 17:58:49",,,,,,,,,,,,,,"(/2.Dj}NJ5+X",,,"gJG6H^6s#HFg13.^HLi\X^U+M7Dj0C9;s%23E8N.*C HFj7S(@EL!1S%0CP))F/KM[T6(11G JRW&5[:Su>&2B7iRd>TZPUx G8J;X.%SJos#W3OHy;SqwizybodR 5X*#Fe&>G\qqvxocwfv",0.192,0.38100001,0.18900001,,,,,,,,,,,,,,,,,"REM",1,"7-4-S-15",0.66000003,0.63934422,0.38999999,0.15178676,0.25740001,1695.8,1953.2001,19.160892,2.78,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(9V)X9,P[!$01C","r[56%B.-V",,"ln< qd%y\eli",,,,"Road/Highway Embankment",,,,,,,,0.38109756,,9.1463413,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"653029547",2.5,,"AZ923","9-23","TX4143-321","3-2-1-15","09/02/03 14:10:11",,,,,,,,,,,,,,":+X*^501N}G(/0GN2H+",,,"!70%D^GO$UDqN7B<GIT*N.U%VGOk:)8CE>E@D)X.1..UDs9D9]TIzYK 09W02Hv4N21*Z^69<KRs]7*!Fe]4.1BTqs^TVWs#.*!HC/&B8CYd#s*PUr[TrnWcfalso +125HFc[qwo,uhYxw[q",0.23289999,0.40900001,0.17610002,,,,,,,,,,,,,,,,,"REM",1,"3-2-1-15",0.81999999,0.85185194,0.46000004,0.25493377,0.37720001,1479.6,1856.7999,18.215208,2.74,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40*C5&(Fb8M(*D","//!1H+",,"),;0Lj!t\dzg",,,,"Road/Highway Embankment",,,,,,,,0.38109756,,2.9268293,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
"657182905",2.5,,"AZ923","9-23","AR2042-15S","1-5-S-13","07/29/03 17:10:46",,,,,,,,,,,,,,"(+6.V",,,"e/N3N[GI,es{G$6C8HFc32X@E(ixN C5P$6,A12$1 &es[V9+0XHj9X9^4f!BY50J/M.#;3KcMGs{(4Cosh*E/-FAu 12fL&9K^T57 < Grt}s&Te< QRqxaPoOuq,*R;3Yd{#OgwiInrkI[w",0.16850001,0.25,0.081499994,,,,,,,,,,,,,,,,,,0,"1-5-S-13",,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"51#X&V!Y+)G.74","#*A ,T334",,"&)6}sj8uz[h]",,,,"Road/Highway Embankment",,,,,,,,0.33028352,,0.60975611,,,,,,,,,0,0,,,,,,300,,,,,,,,,0
